JobId	CalculationDuration
85caa05a-8d07-475c-92cd-a35baa697c73	959
85ce10be-8409-4724-8803-40095e267dd3	13
85cfde3a-df69-4611-b625-42e0e3ffdbb8	30
85ef015d-e459-4df7-abce-85f233928cc9	3016
85f66959-8c82-4c90-b812-d325fd6cfbe8	15
8602150b-30e7-4637-9407-6e3612a5b677	1004
86039945-0abb-4d1d-944a-8dab32acdc08	1599
86093a25-11c4-49df-ba96-7a9d3d8c090c	15
860f2c09-05e8-4a9d-9f04-2a0a0e8200c6	2471
8627c835-36bd-4073-8e9e-0b0c89006518	164
8627cfa6-cc99-4e6c-889e-c5d66737cdde	3967
8628ba30-34ba-4990-b95e-aacd7fd3b71a	4115
8628f7b1-09f5-48e4-92e1-e02f2de4a4b5	3015
862e125b-532e-4a97-86de-6587f68992af	191124
86354776-8c17-43c5-b30b-d6005879223f	20
8635568b-f890-4be8-bfc4-e98ffabb09d4	2836
86369de6-868b-42bc-8778-6c64e91f55ae	21
86457345-9e4c-4068-a47a-015e034806ec	181981
86559180-123e-4a34-af23-a954b60071da	243
86564164-b15f-45d5-a7d3-1653caa31f42	26
86647f5a-495e-490a-a522-1c4770b9f933	33569
866c9218-812a-4915-a184-1699ee1d2a0c	15
86716912-9db7-4e78-b9d6-e766ad0eda05	26
86776d5d-f540-47dc-9076-530526d6611e	14238
867d5159-ed78-45c7-8ecb-a5d36cddaca6	825
867e840f-327a-41e5-8c73-cca6ffb92067	965
867fd706-7078-436d-9c29-ef9892e8a539	3056
868d68dd-68b2-4f92-a0e9-15c1ef306247	3021
8691282d-c770-4c87-968e-339ec3b86280	3016
869ab110-a59a-484d-8272-5e0af5824616	3016
86a4c6b1-7541-487d-82f7-b7dca13d8c31	23
86a4fa82-a4d5-4a92-b497-4959e1e5369d	15
86adb686-be19-4b10-bee4-679498bbb8b7	15
86b1829b-2d76-4a13-a8f0-c501e48b6076	4093
86b62122-a354-4d66-9c63-4edd55c9cd27	3015
86bffbaf-5e3e-4796-8aef-6bf9b2281898	15
86c0bd4a-2136-4232-8d3b-b9bede7e9214	15
86d3a6cb-58ff-484a-85f6-56f9dae9aad6	3016
86db9d55-2913-4b3b-8bad-d87799a140af	261
86e72336-fbb9-4f37-8563-148d31bf02ea	3016
86ea0485-fce4-496b-877d-c80124c2373a	20191
86ec8d59-b801-49cb-8254-3ed5c77c4387	15
86f28507-01ef-4d89-92b2-e9094d930f26	1759
86f3246d-4999-406c-a28e-6e77fa3bd54d	3016
86f8a78a-a09d-43d9-945c-81ca9fc6fc29	16076
86fa4f16-072b-48b2-baef-2b56bbc08e02	4000
870ebeae-fc2d-4dd4-9601-5a3fba9f0397	3016
871483bf-6702-45b5-8ac4-a23e21ea5637	24
872377e1-5089-443c-95ca-0b0ce822da51	970
872b7203-623b-47da-bf6e-0eb9e665822b	889
872c949b-d731-42a4-be9e-efce08971e48	3985
872db8c1-7011-40a6-88f3-3d9073ea631f	15
872ea03f-ce13-4f70-bd4e-a4fa7695b0e7	3016
873152b1-4dfb-4041-a6b3-622662898fa9	3016
87328014-40bd-4ce1-bcd3-a71d392d1e99	3016
873d579f-caa6-477a-b7df-ee69d2f5f06e	4029
873ea5a1-552a-4c3d-aafd-1d967b7c77cc	13
873f128a-3ea8-4b7e-b00f-195a0e0ce80c	15
8740d808-eaaf-433a-ac66-c969b81e131c	3406
8741d05d-34a9-4984-8f85-5aface4bb24e	744
874b56e9-ca82-450b-8e37-ae8e30065981	3016
874f815c-86ac-48c4-971c-5124720cfb19	989
87671b5c-07ad-4911-8b70-2c077e724826	30
87699ca0-1643-4e79-8fc0-fec8fe794b76	2541
87736344-d28c-40fc-963c-c41edecc4b3e	3916
877ab306-a35b-4a9d-b188-a81a9e394fac	22
877d2b2a-e173-4159-abfe-00ac13a3a5b5	15
878ba93f-da6f-43d4-8e9e-ff64ab897c78	3015
878e83df-aefe-4f44-abfd-01c0051cfdd1	4021
8790dccc-4702-4a54-95c4-36f09d43a647	3016
8799e9d5-c372-4476-ab77-8de3a23d3c38	15
879da962-52ff-4841-ab4e-738c8336737f	3018
879e9b92-3341-4e8a-95c6-d7c749db4ce8	157975
879eaee4-336f-4c82-82b7-83a006fdb260	13
87a16587-835b-46c1-aeb2-028e5ddfb8a7	20
87a8dce4-0aea-40a7-bc44-7f50f5a41b0f	3020
87a8f1e9-41d8-4834-9c86-af33108d4dd8	13
87a976a5-aedd-4fa4-808b-5339adb202c9	3015
87ab4be0-d9c3-4288-a822-8e0e57f2d6ba	1947
87b2ca66-7a5e-40a1-9b22-a238e128caae	15
87b460ac-cc9d-4a99-be95-09cad98bc3a0	15655
87c78a85-6cf9-44fc-93ed-d616ea18d6b6	13
87ee55ff-b72f-4007-b6af-5fc29fc1f943	0
87ef4f21-2d22-422a-a348-f14ab8c4415b	485712
87f101a6-3453-478c-a202-ba355930b9c1	13869
87ff6f23-b7e8-4efb-9493-28fc6b90a831	13
88088961-7064-4e52-9f00-ee9e3d3b31fc	15
880d055a-b800-491e-a14d-6254d00a7e92	4019
881c5eb3-f1e0-463b-a3e2-eb6c81271804	3015
8821e002-cdf0-4993-b3f0-eda70ee8a7ab	3021
882c6c87-ab4c-45d8-98f2-ae0eb4b31fdf	25
882d7be7-5170-4f5b-a0a0-b2622920a4e6	40
88378d36-1cd4-4cee-bc55-77d45f85292b	3015
883d964a-ae82-4094-9d95-fc8d8ca0c804	13
88451284-5a85-4919-a7b5-0c9b0b617947	3016
884604d6-6e51-4b3a-85df-abb7cdf02852	24
8847682d-97e6-4422-85f5-e71bfb8cee45	6618
88580ff4-8893-4575-8414-ca1785fd268e	32
885b9659-e5ee-4c2e-adcc-b082fe83c8cd	1007
8867aede-eb13-4af0-94bb-8544391d0a39	3015
886a9dc1-f7e9-4923-9b68-81dc6de9e3e7	3016
88716b6c-3cd0-416f-93f3-c8312c0ef60d	3016
887310af-8233-478f-bd43-472694bf1890	13
887336ef-c1b8-4ded-a516-3a8a0336a8f4	3016
88749f55-d0f0-4e2f-9dc7-b2dca9b52ee7	13530
88812a5d-402d-41a2-b715-d9a9efb3f059	26
88851766-f5e1-4e8c-8524-857ef1104c96	3022
8886a667-320d-4223-8a08-658696cc0146	13
888e3703-9380-494d-9d2c-ae30e2565931	18
8896f9e2-95b0-42e0-8e6f-59ce40cfb5fc	23
889e62a6-ed71-4009-8616-2e1d85f491ea	895
88aac0ea-602a-4acd-94dc-670c3a460f26	3016
88bda689-e5cc-4804-ac6d-ddcbebe225fe	224
88c011ad-e395-4893-81da-195c9323c0bf	40
88c0f67d-a185-4a24-b0eb-5c6679303447	3016
88c277b0-bc7c-4ff8-b73f-7fae18f85150	1041
88c7d99d-db0d-4c03-a27e-43a0d3c042c7	1124
88ca5f80-f10d-40e7-8f8d-2bd9aff93dfd	3016
88d1ccd4-df2b-4de6-860f-95e8fec6ff19	780
88df30ef-dbca-4456-bc0e-a43adca20e6f	29
88e5ceda-2261-4576-99e0-ea490a57457b	3014
88e66ccb-594a-4c41-b9d4-2737817d5cfc	3016
890b3f79-894d-49c5-9c5d-082bc356264e	22
890c4cb8-4253-4268-a884-312fb6c089a0	1674
890cdc70-7a6e-45df-9306-e05dcc920c82	3015
890d93d2-c75e-4f60-a8a5-f05715da09c5	3017
890f0d76-4948-4225-9c5c-9f80a786767a	13
89154b1a-4a26-471e-9844-cd98433b2fb1	3015
891879fb-8993-4549-8486-455cd39c1456	3015
8922de3f-f16f-4146-8809-e846ba206458	13
89283979-6dc1-49ee-8812-d08cc48c3fe8	20
892a7ad8-fad1-426d-afa4-b91c5341ec64	30
8938f3ee-48de-4792-96a2-5b7dca36235b	15
8946998a-327a-43cc-988b-1fe9e76ea98e	14217
8947fdc4-0991-4ea7-9590-7e0f59129a09	3015
894a36e2-15b7-42c3-b49f-6dfa4e66a8f3	1110
894b05e1-318f-43e6-95b7-202126e20a71	3015
894dddbe-9ea2-4a2c-8b97-119003d5439a	16
89505a1b-eb49-4de3-ac52-2372cc01c201	2041
895183e8-7c4d-41ae-a6af-c77478281ac3	20
895de190-53b8-4b81-a8fc-761b334bd121	3933
895eb93a-df3b-4261-b651-0bc6b20d882f	2816
895ed293-49da-4576-86c5-5e629aff7df3	324
89807604-baa8-4221-8c9c-4feb989e54b4	95380
8980ce23-e943-4177-82c0-1a82b8a51abc	306
8981bd12-938a-4192-b35a-78e8b26ccb92	3014
898e8a3c-d077-43d6-a5c7-4b6cb1ecc4ad	12855
89914b61-4818-4e7b-86b7-391ec9d4371b	3015
899151a0-3212-471e-9b66-2d1fda5d9fe7	4130
8996d511-979f-42ad-be48-b6e2a818663b	1073
89997832-25ab-4807-828e-4d52cd617a83	3487
899f6640-a59b-40f2-a636-594333745811	33
89ac2aa0-4083-4876-b2b5-cf042cf67593	16
89b4c4f4-9ec4-4509-bfe1-d6709c282036	10734
89d758c1-1bf4-4a72-85ac-7e80fee800ba	15
89d8a513-9d16-4eba-99af-d2198cd3f334	12084
89f921bd-7565-4fe3-8fc8-0c2318c8ad25	180994
8a0b85eb-9a62-4d9e-a367-680362de9a69	3016
8a20f597-c9d8-4e0c-8630-8093250faa31	13
8a299732-61c2-43f1-9d14-901a8d8f6278	916
8a36bbb1-9801-4c3a-a6f1-87ff32d2132b	15
8a3ba8d3-13a5-4942-9c57-6bcb9fa4340f	3016
8a4139e9-4bc5-43a9-b5c1-2d6e00104b0a	26
8a5946b1-d489-4f50-a699-b0121364b0bd	3016
8a5aba19-0097-4a4a-8366-f4e54caebcb1	934
8a69a5f7-94a0-452d-8bec-ab16386b48a4	30
8a718c9f-f969-4e59-a083-f870db947755	30
8a7703f7-a963-4871-89dc-40bfd7ec7a61	3015
8a77ed45-11fd-46cf-98f2-35c1183493cb	2356032
8a7d1b37-f519-425f-b5de-5212c4adb0d7	3015
8a8c276a-961c-42cf-8422-e11862c04e0c	24
8aa5b5f3-1069-4a31-aa45-d392fb84ae00	3016
8aaca1d6-e862-4af5-b5b4-49734a1366f9	22
8aaf2262-022e-419c-8f67-703368d26da2	4041
8aaf682c-2d2a-4f17-94db-35090826b5f0	13380
8ac39dba-38c6-4d74-8ab1-394ee2131d94	3015
8ac6d22e-f99b-431f-90b8-dc7fc4987f70	996
8acc8969-9f90-4b17-990e-f6841dd9d76b	939
8ad9fa99-22b6-4a41-92d0-50a7e5bbb51e	30
8ae28023-0b85-448e-94eb-fc4db727355f	1088
8aedd8b0-c06b-4a26-9b95-337276e84a42	16
8af6c34d-d7f2-4a1c-8ae2-1c72ed49eac3	3015
8b176e8b-dae3-4167-a4a2-bd8fdf27ab0e	2184
8b181ef1-0ed5-4115-9ed9-26037e7aaffd	15
8b188ae0-020d-4cbb-9d10-ba5a43b2a6a3	25
8b1a8b6b-a147-48fc-8af4-70e869088cf2	3015
8b20d0a2-bb50-4040-8517-0edb0e4f1fb8	1274
8b22a34e-b697-413b-9b19-bec606955b2e	20
8b247dbd-644d-46a4-8aa7-9d37cd5506bf	15
8b42bc36-f05a-4274-a4b6-c9646266e226	4136
8b4489a5-1e0a-4111-956c-dbd7148bfb2c	3015
8b57b33a-17ec-4365-9154-4ee02dfed497	3016
8b6a9ab6-f020-4d0c-bea2-e4c2fed5f7dc	15
8b7fb5d4-2013-4dda-b5ee-7d549c237e15	5574
8b8562e5-437e-435b-907a-d70d66e11f8f	99
8b8b60ad-4335-4024-9db4-0f8124ff9c4a	3019
8b91b8e8-03b4-4188-ba77-9b852f414fcf	13
8b92bfc8-5446-4215-a668-ab61244b4568	255
8b99bdf3-02ae-4b14-89e1-64508da2b789	5863
8b9b475e-4e88-4fea-986f-1d453261515f	3981
8b9bed85-5b31-4cbd-a769-c7973c552330	3016
8ba11077-a6ca-489a-9221-9b5e42ecb1f7	13
8ba27ecb-64b6-4d06-b6ea-7ee7dc943c30	13569
8ba3e657-edcc-4aa2-8663-1182aaec0544	3656
8bab3e3e-ab60-4b5b-96a4-1e83157f34dc	3016
8bb27c05-73bc-4465-bde4-8fa9e5f8324f	15
8bb4c137-a3ff-422a-a18b-a9d2f4693514	1509
8bbe89a7-ab9e-4c88-a244-aa796669b19e	3017
8bbff5a9-e532-442b-80cc-f12c9ebff187	1450
8bc914cd-0602-4b77-8aa2-bb1a657b049d	23
8bcdc391-83d3-433a-a579-5f1874cfc6c2	3016
8beabae6-a68e-4b8a-bdce-8d98ea1ffada	3015
8bfa5598-17ff-4118-bbba-4a0d74dcaf5b	3016
8c035d4a-ae5e-48ef-bff8-cc5c4995540b	3015
8c1015d7-7801-4f10-9492-d42d1c3aacfc	28775
8c11a823-1704-4f69-ae88-6b3ff1fffac9	3016
8c16b9a3-558a-4ad8-b61d-b1a623de565d	3015
8c1e527f-153d-4f7b-8f15-99a9ff09b47e	3015
8c21dd8e-a28f-435c-aa15-50ae5c67d8b5	3016
8c2b1268-3c26-4266-8f5d-bd571ae6fe87	1032
8c3fc62a-94ab-4821-acf6-a2966a1b24c6	903
8c44ef82-f3e2-412c-b42c-072585e2a948	3016
8c5c1702-b8c5-46be-a940-5fb2607241fd	3016
8c5c8af8-bc0e-4e16-a31e-54639eb20da8	13
8c5ea303-888b-4760-a0bd-c43e33fa9b2a	974
8c69e00e-067d-4bf1-88c9-6618fbf542e8	3016
8c6a90a6-cf8b-4a1f-b81e-50f2a386367e	25
8c727086-c39b-4610-a143-c77c94230bd2	5363
8c72f1a1-91b9-4c9c-8029-47a1728da765	21
8c86976c-b8d3-4a2e-bf4a-70d7353a2a5d	3225
8c890d76-f545-43ae-b1de-0767919ec75a	41
8c90ba35-0e9b-4b1c-b514-db9598c0605e	20
8ca1d856-f3bb-4ac6-aee4-ab56d5c1ebd1	859
8caf1d26-468d-4aa0-b2cd-ef6d87b2e153	3016
8cafea5e-7a73-4df1-8857-8887f9646197	2185
8cb1650e-63c8-4562-9be5-fae992d3cee6	994
8cb5d84f-2f0d-4661-81e2-e1370522c639	3016
8cb7ae88-a0b4-4cfa-8701-d4977ebeddab	3016
8cb7f39f-eaef-41c1-93fe-f7dafd4b5c8d	15
8cbd1c79-bc87-49e1-a32a-8498fe1e493b	15
8cbece86-85da-407b-9f12-fc477a5ae032	34555
8cd55bdd-7c6c-4d41-b54e-6d65fe0f8e10	4079
8cdacadc-287d-45b0-b153-d89b0184b0e7	6261
8ce1e40e-4f95-480e-8470-58c7d0f0596e	13
8ce5bcb4-23c8-4c38-ad0e-94b47333c043	15
8ce72e67-56ed-4e52-911f-7d1bfb8cc247	15
8cfb3753-f9c4-4b2f-a935-73d1c52adf65	15790
8d012aa7-5882-41ca-87e5-82138fa0215c	985
8d18b6b2-9473-4170-8d25-87560ae3f307	37417
8d1b0372-c6ec-448b-8872-313874d76443	519146
8d1c1485-cb4a-40b4-9bcc-94dc0f2d37a3	20
8d273035-9d74-46c9-91c6-55bb309523d4	3015
8d2e2ad2-bc20-417d-961c-93f8f1cc4c1b	15
8d300296-8580-477a-a0db-826cd7476bd3	1078
8d32bb57-d35a-43ba-8766-04e951f8bd64	3014
8d3ffb16-3798-4c68-aa83-d0538a23d4ce	3016
8d42ec50-d8c4-42ab-b032-eb0063116f02	15
8d4c4cc8-7ec8-4f87-8fc5-1e05bcd7eb52	5670
8d4ec5a2-4189-4ae5-b9d0-eada9d9ec2d9	13
8d4fe173-f2d2-4e09-b687-84f00294d0ee	1126
8d6c4327-3855-4366-b20d-6e26f368ceaa	2571
8d7b1ca6-804c-4133-8c5b-12352b8ecaf3	14
8d7c182a-238e-456d-be5a-0a166d547a3f	15
8d7c9e27-bf82-43f1-8bf3-96abe7686358	15
8d928234-c998-48f2-ab03-4574e270710a	3016
8d9fc841-2490-4767-b0e1-bed744ea4a4b	13
8da84e70-c2d6-4330-bb1b-bad4b9e4afcc	3016
8da8c9fe-b791-4cc4-a1e1-246a117aaef7	15
8da90160-3808-4c0f-b2bd-d406cf64f4ab	3015
8da9c90d-1c56-414e-84a9-dfaafc2dc939	15
8db00c7e-6267-4d1d-80b7-e7f2745d0728	3016
8db500b3-5c41-491f-8d8e-09e68e688205	15
8dc492ec-27c9-4e04-87a5-87ee649ab835	1997
8dca3b7a-57f3-410d-bb8c-7d39c9c2324e	1065
8dcf2b16-d731-42bf-9360-12db14e1419c	3018
8dcff6da-f6a4-4825-86a5-613129871d9e	22
8dd257e7-681b-4087-9e69-286c22a7fcae	1729
8de5a0ee-e9f2-4952-a6bb-6757a8675ba7	3015
8df9832a-5ef2-47fc-8291-e5dc1ba2cdfe	312
8e005acc-fc02-431a-b54e-5133677a7052	3016
8e017543-a4ba-4d1c-a0e9-f7d66be3c5a1	234
8e064e24-105c-4fd8-8442-af90604ea61c	13
8e1148fd-2e7f-4ab0-83c4-0d018ee376fc	15
8e132ddc-3c64-4bb6-894e-7050b3ae2850	13899
8e14e234-713a-4764-9043-d632f076366d	3016
8e205e07-b6f2-4181-b2a4-887a961b6017	15
8e2262d6-f628-4760-9dc7-201f185a5f08	25
8e2bfa03-a648-4d68-a915-8c04574bb0c8	3016
8e3fe1dd-470f-484b-8d7e-a1db58331591	3016
8e4d86c2-b58a-4911-97d1-3c933efd1895	1044
8e5606dd-1ac8-49ef-9c21-fa31312d07cc	15
8e663997-baf5-4926-a25c-cc3651e9917c	1061
8e66fe72-b329-4157-8702-8568ece0dae1	13
8e69fb86-eb57-4759-8856-b2894ba3263e	193
8e6a2b47-d365-4c47-bb7e-a37d381590aa	21
8e6b4514-5be2-4f15-86dc-277104111da0	15
8e730963-b301-4d1f-947e-aded8fa2bc85	4024
8e73b022-ff5c-4ef8-bde4-95706f7e82f5	15998
8e79f1bd-aeb5-4ad2-825e-3c22b8274966	910
8e861efd-0ec9-4196-9f08-51777357b603	4103
8e8ee6db-c750-4a50-a4fa-472bdb68c27b	23640
8e94981a-6bce-4bd2-b584-1a36f9599a8b	1670
8e9e6404-0037-484d-9780-b42f566359bb	484155
8ea5f19c-5878-4a61-a53a-453e0c0a4f30	3015
8ea7850f-e753-46d9-823c-c909cf5ecf08	3016
8eab8ad5-fd28-4c65-9997-e4fc67551af6	15
8eb58805-0faa-461b-8d27-f403ebf03bc9	1066
8ebcdaf2-84e9-4ba0-9743-526558a9e536	13436
8edbdd8e-43bc-437d-a2d6-b564cb5bfe6f	3016
8ee43441-0a57-4ec0-87d6-fb80003040ad	3016
8ee4c73f-4fd9-4a10-b05e-db4c62ddc0e0	3016
8ee74fea-e528-48a5-928f-b1ed720de6a4	13
8ee94d54-54f0-4cc3-b886-57782dc307e6	1014
8eec517b-d23c-4446-9289-dff56dee1623	3016
8eecf3b3-098e-4608-a9c1-545dfb21abd5	3016
8ef30b52-c7c8-47a9-8403-3c40a59f67ea	992
8ef7a5af-effc-42b3-becf-e58629939fcd	3015
8f06e60b-64e2-49b2-af0f-4cdfdcedaf5e	3015
8f073f50-7a61-41a0-956c-899a829f1692	16589
8f074bcc-52c0-479c-ac35-54989ea7ae16	976
8f0b1c45-bbda-4c7f-ac64-6eb5c0f522f0	24
8f1acd58-1a4c-45ce-9267-55861c225eff	3015
8f1cfb62-694f-4716-97f7-4df62effd719	10771
8f1dd7d1-90de-4233-a274-6978be4a6201	34
8f1f4b0c-9b48-4b0a-882f-621d1a2b0b02	469868
8f2c8e22-5545-4f5e-8adc-921fb9dca878	19
8f40c8a5-30f0-4a13-acfe-1ad65291644e	21
8f53d4e0-909b-4cbe-927f-acd3766cf53f	4055
8f558498-f8d2-428e-b390-f07601a41ae6	990
8f578a0c-c23d-4943-9f8a-12a65cdf0856	30
8f60f7b1-3de3-42af-bd65-808165885848	30
8f616205-c013-460c-bce8-c122b7b17fac	21
8f644fd1-7ef3-45b7-ba23-81aac68bf8c1	30
8f703edc-acd5-4e80-a157-54aa252e5231	3016
8f770ee0-b232-48f5-9537-a54b81051ead	2352
8f8094ac-4bd0-412d-bc17-c1c23ea6de4d	15
8f84cb5a-f11e-4cca-9a45-b87acd1e7a16	15
8f8f27c5-16b0-422c-9203-8fa1ef8bc7dd	959
8f952ea4-6e59-4948-b3d1-4b1f109f5872	3016
8fa589e3-eb42-4efc-aeea-4b1928a8ec77	3015
8fb29481-0e5c-4538-8334-32dbdb3d7077	15
8fc15e64-6157-4e0b-a1b1-d288870952fb	182949
8fc22d54-b360-40c7-ba7d-864d6e0ffcde	15
8fccac9e-8d3a-4ee7-99a8-ca082bfd62ea	3016
8fce62ef-3cf3-4afc-b9c1-784147762c5f	22
8fd6eefb-4b86-4222-a66a-8c76d318de65	15
8fd9b64a-cf78-4fb3-a375-9b96d11aa54c	45
8fdab0e2-ff95-4a31-80be-3e1cba9f6c9c	3016
8fe27a54-9eae-4692-a30b-45d24ede9d5e	4058
8fe4d869-c028-4058-a498-d987e5755adc	3015
8fe7dc4e-3cd2-488c-936b-f1c290c62466	15
8ff5382d-1153-4fb6-bb59-ca5a3514effc	15
8ff8919e-646d-4cdf-8935-7c4190dba782	15
8ff95da5-a222-4a47-99eb-7f8fcf667f7f	14654
8ffa921a-9007-44f4-a921-ec6d847867af	3016
8ffd4394-ec9d-4216-b66f-d4a4abb5ef76	28
8ffda638-3fec-4c33-ba0a-cd96a3f44f9c	96497
90056268-1c2a-4ed5-97f3-098271fa6d63	3016
900e3770-d0ad-4786-9ac7-885264624943	35
9024ecf4-2ab8-4d39-a13c-d2b8bf36cc17	4013
9030f12a-f994-4f9e-81d8-fc12cd6084b3	4022
9034ec11-eee8-4503-a32d-6e7e1107494e	15
903a792a-04fd-4d79-929a-e2250b62550e	3015
903d2426-ace3-4fad-b184-192dfc2df34d	3016
9077aaf4-7425-4038-8e5c-fd91d122359f	3020
9077dae3-0f29-4c1a-bc8d-79b1b556bc7c	13674
907fdb1b-4947-466c-98bf-d99f938049e1	25
90883523-a234-448c-9d77-0077b5d9e328	30
908aa2e4-bb12-4ccc-9cbb-2c5d3947d870	13
908e2d00-d479-4f6f-9eca-5ec67f693dcb	3020
90926c47-a1de-4ac5-b0b3-1cbe8eab0a9c	3016
909ecafc-1a34-4c26-85f8-6059bb020eec	3016
90a055f4-028f-48bb-a796-0f06e69dfca8	100
90a4f229-b645-48ca-9932-c4c665d49550	4023
90a76ffc-a59a-4f23-b94b-653e2eb0a2d5	13
90be38be-c600-48ad-b91b-d85157ee3a14	15
90bf3b97-7ea4-4d9c-b7ec-0ac4a8305369	3016
90c1570f-e585-4147-81d1-2984c86691d1	13
90c1d87b-e79d-4dc4-882d-c10a097177cd	320
90c28c60-3437-4977-9f69-55195fb87188	296
90c326c1-6b1f-4ac3-a055-7b015864254f	23
90c3b5b9-4071-46e2-b352-07e2818ac30c	2317
90c3fba7-dcbd-411d-aa95-4b04b0f30264	1140
90d9f74e-57a9-45f6-b748-c3cbddf9b0f0	15
90ee807c-f6ec-44ae-8bb6-d434bd183df3	3923
90f96d24-d700-4b34-9c57-905081056ce2	34
90fdd2a9-cf0d-4425-af3f-610c7530965c	4092
90fe3290-b6b4-41a5-b42c-0c69e9d6f4c3	3016
91023341-6491-421b-890f-3c43b3ba3180	3016
91036144-543c-4dae-9e36-a06f560c41a1	3016
910d3bb5-a188-406a-b635-082911f2931c	15
910dad26-3f90-472b-8ad1-ed03d6eafa1a	2827
9111a300-0f3b-41eb-970f-21a4caeaafed	13
91157a80-c280-4238-9c7f-74e5a1d2bc18	15
91173b7d-b2d2-4d46-b99a-13409c29e330	13
91183e52-a70f-4e18-9586-715bdd16f8fd	242
913aa719-90bf-40d3-8f5e-2dc9ca635f61	16
9141d563-b65f-4ee1-b642-b660b95feacd	30
9151ee6b-ef06-4e16-b41d-b1d91081d68f	3015
917bebc3-71b9-4dbf-a1ed-47a975bf8a7e	3016
91800593-2960-4a7e-b3f5-2c44d1cf2191	15
9183bded-8044-4a1c-8f0f-de874f0b17f8	36
918cc863-ceb1-454a-b996-b78a7f1cd13f	30
918e7d89-15a1-4a28-b0e4-c7730b78db1d	4001
919bf09f-62a0-4692-ae75-a56b86c3f291	13
91a098ca-541a-4305-a22a-13d33e0c7b93	15
91a0f0cd-540f-4d03-b1ef-7e489357c139	3015
91b542d1-3595-430f-9a21-904b0433981f	15
91b95d4c-fc05-47ac-aca5-3b270c6d4e45	3016
91be06c2-b6f3-4c1b-8aa8-82ca85235279	3016
91c01a79-c190-4063-b864-b14c5c512f66	147298
91ca5c58-af64-4cf0-acd0-2f2dcdb12194	13
91d5c7a2-a504-4489-b14c-ea8784f6ee1b	3015
91d5d1dc-503a-496b-80dd-4f6b68e70741	15
91d5ddb2-7ca8-449e-8f19-04e9937cd5aa	3016
91d8a58f-0f86-48f4-8f7d-35fa017bcaaf	20
91def6fb-ec6d-4166-8e81-3d5f572f0c37	13
91e1933e-db43-4e4a-aabc-88bd5f8f159b	3016
91e34f63-f084-46a7-8c8a-22a258e987b7	1065
91fdbe35-ce48-46db-b7d7-3007d3c49c6d	20
91fe6126-15ee-4229-b63d-8b6d69d79417	3310
9202e9a8-bf43-46c6-9769-3e4b69c97767	1571
920ed79f-7d5d-4eb3-a42e-54733a8162e5	3021
92152bf3-06d0-47ef-b288-ed7f3155f5b4	15
921e2a09-48af-4d82-a011-8e3db22129b3	3016
92211b7f-3e6b-4864-aa6d-ac021ca15488	12544
9223ed73-26eb-4a23-81ec-546d0be0a4eb	3017
9225dda9-3f4e-4318-a7b2-fc6b5ead2eb8	5846
9227d3b4-c1d6-4446-a0ab-21ab523c93f5	3015
92398db6-d89a-4d26-96cf-6b259dea068b	19249
923d4182-99e2-4f80-969e-39e449a94936	13
92425309-acaf-4dad-9ee5-a15540acb6a0	311
9243470c-26f7-45c5-aa1e-477cefb512de	3016
9249da91-ec1c-4862-9134-dcf9c546b320	3015
924d53b9-20f2-49a1-af06-f86de0bcd4c7	3021
925402ba-c171-4655-aed4-f0537ace0a41	3317
92582e3d-df5f-4238-9e51-84ae712d1c6a	10977
926afbdc-a8e0-435e-ad4b-0aa36fbeff8a	16
926bee60-d6ef-41c3-bd7b-e8b41c40c892	3016
926df8db-76ff-4a42-b7cd-04c9b5c5fb27	20
9271476e-cf01-4887-95dc-7cd7c0a0e8dd	3015
9272f22c-d429-4567-bbf9-ff43712b63db	20
9274107f-3646-497d-8ade-6ae53aa07467	3020
927c044d-c8dc-406c-be7d-655b7c04f162	3015
927c0a3b-3dc2-4656-9219-ea8c7a282977	4028
92a64dd9-cd2e-4387-8e3b-7200bd6ee816	3016
92a9dd71-68ce-447b-b37e-fb319ac1e7f9	15
92ac7279-4f42-4c7e-affd-01d53331693c	3271
92b26603-d30c-4fdd-a5a1-22ff682eb3ee	4030
92b27b23-8b5f-4662-bb4b-a9725aabdc76	40
92c185c1-68da-4c49-af1b-589ba7aa075e	3014
92c74b34-f021-44ea-9af1-9394d4b6f0de	15
92cabf5b-b66f-421d-a968-3f7a67c722be	13
92d96929-85eb-4d9a-ba56-59e257da99b3	188106
92e29b62-8f39-4559-964e-1be7ed23ba93	3019
92e62f2f-d64c-4676-ac36-eb7b51530b11	976
92f3fa79-dc29-4a97-b9f8-1e1050c7b4c6	3015
92f58c72-ee5b-41f9-a4de-94139ae5c4b2	3016
92f6fc2a-5484-482a-ad0f-bcc361e6f672	4130
92f9c58c-68e1-40f8-ac5e-29db195d0d3d	4020
93042aa4-b4a5-40f3-aa34-01ee8b049e27	3016
9308f27c-9f96-416a-af85-fb533c0ed37e	23
931620d0-2e5c-47b1-8ab0-78831a318eee	89713
9317ca20-1719-49f3-8818-bfae4be675f0	15
9317ddff-24c9-49b5-87f7-4d325468d80c	3016
931ef642-af0b-4f04-92a8-04fa948c13eb	3016
931fe346-bc1b-480a-8153-1b9c3d5190eb	15
9328cb95-95dd-4149-a7f6-bccb695370f8	13
933623ec-8ce9-4849-9f67-fd6ca187ce0a	2394
934084f8-1fa0-4d99-a909-023eb48a5386	34
93473f5f-ed32-478f-94fb-a7e5ff567592	3016
